timestamp,DDRC_PORT_S1_Read,DDRC_PORT_S1_Write,DDRC_PORT_S2_Read,DDRC_PORT_S2_Write,DDRC_PORT_S3_Read,DDRC_PORT_S3_Write,DDRC_PORT_S4_Read,DDRC_PORT_S4_Write,DDRC_PORT_S5_Read,DDRC_PORT_S5_Write,
530360626.55,22.67,0.04,20.02,0.17,0,0,642.8,325.05,670.9,325.05,
530360616.49,28.63,0.08,27.76,0.17,0,0,2033.11,393.07,2039.51,393.07,
530360606.36,70.88,0,70.61,0,0,0,2252.04,1545.38,2252.16,1545.38,
530360596.22,32.25,0,31.26,0,0,0,2485.8,883.9,2449.32,883.9,
530360586.11,16.93,0,17.05,0.02,0,0,1490.21,780.02,1405.47,780.01,
530360575.99,18.25,0,17.25,0,0,0,2327.03,792.99,2325.87,792.99,
530360565.86,17.05,0,17.72,0.05,0,0,2325.36,789.58,2321.73,789.58,
530360555.72,162.58,8.66,157.86,138.26,0,0,1848.41,632.08,1849.6,632.08,
530360545.66,64.19,1.11,62.2,18.25,0,0,2383.52,1054.98,2382.17,1054.98,
530360535.53,16.04,0.01,15.43,0.23,0,0,2392.78,398.02,2373.03,398.02,
530360525.46,26.37,0.03,25.94,0.35,0,0,1805.94,1361,1837.62,561,
530360515.39,59.45,0.48,56.73,6.52,0,0,1040.93,874,1055.03,474,
530360505.33,10.53,0,9.38,0.01,0,0,453.97,290.75,453.89,190.75,
530360495.22,15.83,0.03,17.22,0.65,0,0,399.04,175.93,396.16,125.93,
530360485.16,22.55,0.01,20.62,0.07,0,0,741.75,303.12,741.11,303.12,
530360475.09,11.36,0,11.35,0.02,0,0,299.19,159.91,299.39,159.91,
530360465.02,30.06,0,30.52,0.02,0,0,1413.21,579.87,1416.65,579.87,
530360454.95,44.5,0.06,45.25,2.06,0,0,1121.58,849.46,1161.26,849.46,
530360444.84,12.61,0.01,11.86,0.1,0,0,911.76,343.76,932.4,343.76,
530360434.73,43.44,0,43.38,0,0,0,2793.73,920.51,2789.68,920.51,
530360424.61,71.05,0.17,70.34,1.99,0,0,2379.38,1441.65,2379.77,1441.65,
530360414.54,17.79,0.01,15.99,0.06,0,0,1849.17,574.56,1946.52,574.56,
530360404.52,15.37,0.01,14.05,0.02,0,0,2107.55,709.5,2110.25,709.5,
530360394.49,43.26,0.04,41.51,10.62,0,0,2329.92,790.33,2336.91,790.33,
530360384.42,21.07,0,18.76,0.04,0,0,2340.5,794.53,2334.72,794.53,
530360374.29,217.12,10.21,210.39,162.68,0,0,1411.24,1098.17,1420.91,1098.17,
530360364.17,19.14,0,18.47,0,0,0,2909.68,537.57,2913.57,537.57,
530360354.07,22.07,0,22.16,0,0,0,1420.9,1216.68,1399.52,416.69,
530360343.95,20.51,0,19.18,0.04,0,0,1541.03,444.08,1486.54,444.07,
530360333.83,23.02,0.01,21.06,1.29,0,0,755.21,806.37,751.72,406.37,
530360323.77,14.98,0,15.86,0.04,0,0,534.6,315.31,532.47,165.31,
530360313.70,13.35,0,12.48,0.06,0,0,443.52,151.81,442.29,151.81,
530360303.68,21.76,0.03,23.09,0.05,0,0,597.55,322.46,597.59,322.46,
530360293.65,12.96,0,12.73,0,0,0,672.18,222.85,673.96,222.85,
530360283.63,55.11,0,54.7,0,0,0,1751.73,1139.5,1759.48,1139.5,
530360273.56,11.63,0.01,11.33,0.01,0,0,558.29,305.37,501.85,305.37,
530360263.49,28.07,0,27.23,0.03,0,0,2493.79,444.43,2488.63,444.43,
530360253.42,85.61,0.02,85.98,1.4,0,0,2059.71,1727.44,2061.25,1727.44,
530360243.34,19.94,0,18.82,0,0,0,2486.1,666.75,2435.52,666.75,
530360233.27,16.95,0,16.72,0,0,0,1567.37,803.71,1526.13,803.72,
530360223.20,16.52,0,16.55,0,0,0,2328.83,797.97,2319.67,797.97,
530360213.11,19.46,0,17.77,0.02,0,0,2328.61,797.5,2315.34,797.5,
530360203.07,196.91,10.17,191.09,162.55,0,0,1659.05,667.92,1666.67,667.92,
530360193.05,47.28,0.05,46.71,0.31,0,0,2599.09,995.61,2598.75,995.61,
530360182.96,17.05,0,17.09,0,0,0,2164.46,403.16,2137.99,403.16,
530360172.90,23.21,0,23.69,0.03,0,0,1814.6,1339.47,1764.2,539.47,
530360162.83,25.21,0.01,24.55,0.12,0,0,1029.11,879.15,1015.82,479.15,
530360152.76,17.02,0.02,16.51,0.23,0,0,487.54,329.37,485.42,179.37,
530360142.74,10.63,0,9.84,0.04,0,0,334.63,110.94,333.85,110.94,
530360132.67,26.13,0.02,24.16,0.18,0,0,751.6,328.42,747.35,328.42,
530360122.60,17.55,0.09,17.52,0.34,0,0,293.41,156.25,294.62,156.25,
530360112.58,44.54,0,45.55,0.13,0,0,1611.77,775.39,1615.35,775.39,
530360102.51,27.83,0,28.28,0,0,0,951.75,649.85,995.43,649.85,
530360092.45,12.87,0,11.28,0,0,0,1239.42,339.86,1245.61,339.86,
530360082.34,52.61,0,52.69,0,0,0,2630.47,1114.58,2633.37,1114.58,
530360072.21,56.46,0,55.42,0.04,0,0,2465.78,1300.78,2456.65,1300.78,
530360062.14,26.14,0.01,26.9,1.27,0,0,1621.32,613.67,1719.53,613.67,
530360052.03,16.99,0,15.53,0,0,0,2165.33,709.99,2179.49,709.99,
530360041.92,16.02,0,16.67,0.01,0,0,2333.81,792.04,2336.93,792.04,
530360031.80,19.24,0,18.25,0.02,0,0,2332.99,791.65,2335.51,791.65,
530360021.64,216.89,10.3,213.11,165.35,0,0,1552.94,1169.89,1549.94,1169.92,
530360011.52,11.67,0.01,12.43,0.1,0,0,2979.8,393.74,2979.2,393.74,
530360001.45,26.46,0,26.18,0.15,0,0,1421.04,1296.77,1407.81,496.77,
530359991.38,18.55,0,17.19,0,0,0,1328.36,765.12,1286.48,365.12,
530359981.30,20,0,20.17,0,0,0,763.7,497.14,765.34,397.14,
530359971.20,14.92,0,14.48,0.02,0,0,474.95,214.21,472.74,164.21,
530359961.09,14.46,0.01,13.33,0.17,0,0,531.88,150.78,530.02,150.78,
530359950.98,17.97,0,18.75,0,0,0,470.2,295.31,468.03,295.31,
530359940.88,18.63,0,17.81,0,0,0,949.53,286.33,948.07,286.33,
530359930.77,50.08,0,49.9,0.02,0,0,1524.37,1113.13,1532.13,1113.13,
530359920.66,10.5,0.01,9.38,0.17,0,0,434.12,327.73,465.17,327.73,
530359910.56,34.84,0,34.99,0,0,0,2959.5,489.11,2964.59,489.11,
530359900.45,72.99,0.02,73.29,0.4,0,0,2019.97,1758.59,2026.94,1758.59,
530359890.42,20.61,0.06,20.04,0.55,0,0,2279.73,600,2376.79,600,
530359880.40,16.25,0,14.82,0.04,0,0,1685.91,783.78,1687.5,783.78,
530359870.32,45.27,1.13,47.03,3.44,0,0,2321.39,797.5,2328.65,797.5,
530359860.25,31.68,0.01,30.12,1.36,0,0,2323.46,797.5,2326.46,797.5,
530359850.13,200.81,10.22,194.16,163.02,0,0,1589.95,745.36,1579.62,745.36,
530359840.02,39.9,0.01,39.14,0.04,0,0,2637.29,910,2636.42,910,
530359829.89,24.36,0.07,24.38,0.95,0,0,2002.27,422.81,1975.65,422.81,
530359819.76,28.24,0.08,25.6,0.79,0,0,1560.61,1284.44,1513.74,484.44,
530359809.70,24.12,0,24.46,0.02,0,0,980.88,865.19,987.7,465.19,
530359799.63,16.47,0.02,15.87,0.32,0,0,454.26,317.36,451.09,167.36,
530359789.60,16.2,0.13,14.1,0.57,0,0,344.89,113.67,342.44,113.67,
530359779.57,26.11,0.01,24.75,0.14,0,0,772.01,352.73,772.16,352.73,
530359769.55,9.01,0.01,9.52,0.11,0,0,261.17,161.91,261.09,161.91,
530359759.52,83.61,0.1,82.08,1.52,0,0,1891.08,1040.23,1901.4,1040.23,
530359749.45,13.4,0,13.75,0,0,0,735.9,387.65,766.92,387.65,
530359739.38,12.97,0,12.73,0,0,0,1691.6,335.24,1697.15,335.24,
530359729.31,65.57,0,64.62,0,0,0,2413.26,1378.8,2409.93,1378.8,
530359719.24,47.57,0,46.99,0.02,0,0,2461.45,1089.89,2473.55,1089.89,
530359709.17,15.3,0,14.54,0,0,0,1416.26,688.87,1488.82,688.87,
530359699.10,18.17,0,16.83,0,0,0,2313.94,784.62,2317.29,784.62,
530359689.07,19.41,0,19.38,0,0,0,2340.74,797.88,2333.56,797.88,
530359678.98,21.3,0,19.89,0.01,0,0,2214.57,824.44,2200.15,824.44,
530359668.81,207.05,10.67,202.8,170.13,0,0,1916.48,994.97,1925.42,994.97,
530359658.79,21.37,0.16,22.97,3.33,0,0,2705.97,397.24,2701.3,397.24,
530359648.76,26.8,0.02,25.8,0.16,0,0,1666.78,1342.93,1656.23,542.93,
530359638.74,22.35,0.02,22.01,0.27,0,0,1212.25,830.06,1178.36,430.06,
530359628.72,15.62,0.03,15.77,0.32,0,0,595.92,399.39,594.05,299.39,
530359618.69,25.38,0.2,25.02,1.95,0,0,422.55,179.05,417.78,129.05,
530359608.65,48.59,0.38,48.72,5.43,0,0,657.51,175,657.4,175,
530359598.59,87.1,0.99,81.79,12.93,0,0,365.4,275.78,363.46,275.78,
530359588.52,24.11,0.02,23.54,0.17,0,0,1146.63,330.74,1146.19,330.74,
530359578.50,46.75,0,45.65,0,0,0,1359.45,1084.78,1377.81,1084.78,
530359568.48,8.98,0,9.52,0.01,0,0,410.77,347.22,449.71,347.22,
530359558.40,45.24,0.06,44.43,0.67,0,0,3169.6,511.82,3169.73,511.82,
530359548.33,71.34,0.02,70.3,0.13,0,0,2040.79,1741.6,2041.96,1741.6,
530359538.25,16.84,0,16.33,0.05,0,0,2214.38,580.52,2268.67,580.52,
530359528.23,14.6,0,15.04,0.02,0,0,1773.63,774.79,1783.2,774.79,
530359518.20,53.56,0.17,51.01,2.31,0,0,2301.5,795,2308.74,795,
530359508.12,18.84,0,19.49,0.01,0,0,2329.82,799.84,2338.38,799.84,
530359497.99,193.95,10.15,189.69,163.37,0,0,1593.73,803.06,1597.06,803.06,
530359487.91,40.3,0.03,41.13,1,0,0,2672.59,850.49,2670.71,850.49,
530359477.89,20.31,0,20.81,0.09,0,0,1877.69,510.92,1907.85,422.52,
530359467.86,21.32,0.01,20.49,0.13,0,0,1496.16,1176.14,1440.87,474.16,
530359457.80,30.98,0.05,31.72,2.5,0,0,969.08,859.64,974.52,459.64,
530359447.77,43.53,0.21,37.72,3.11,0,0,458.25,314.14,458.22,164.14,
530359437.70,13.58,0.02,13.22,0.17,0,0,342.62,119.53,340.89,119.53,
530359427.63,24.72,0,24.11,0,0,0,777.21,354,774.17,354,
530359417.57,16.9,0.07,15.77,0.13,0,0,251.3,171,250.44,171,
530359407.46,57.4,0,57.14,0.01,0,0,1994.46,1098.58,2002.36,1098.58,
530359397.35,12.29,0,11.76,0,0,0,661.99,340.43,709.5,340.43,
530359387.32,18.13,0,17.27,0.01,0,0,1904.75,366.7,1911.5,366.7,
530359377.21,70.32,0,69.66,0.02,0,0,2311.45,1488.43,2313.29,1488.43,
530359367.14,45.75,0.08,46.22,0.09,0,0,2457.28,964.31,2473.6,964.31,
530359357.02,15.25,0,14.81,0,0,0,1399.85,740.91,1473.08,740.91,
530359346.90,16.61,0,17.92,0.01,0,0,2326.72,796.68,2338.23,796.68,
530359336.77,19,0,17.37,0.01,0,0,2328.57,790.75,2321.29,790.75,
530359326.61,108.65,5.25,107.17,84.57,0,0,1969.82,695.31,1981.12,695.31,
530359316.45,105.5,3.9,103.15,62.31,0,0,2292.06,1042.47,2296.58,1042.47,
530359306.32,14.89,0,16.83,0.1,0,0,2438.4,399.77,2447.8,399.77,
530359296.25,24.77,0,23.75,0.01,0,0,1811.01,1357.32,1774.65,557.32,
530359286.13,36.92,0.05,34.7,0.24,0,0,1099.53,881.49,1071.09,481.49,
530359276.06,11.16,0,9.61,0.03,0,0,465.31,295.83,464.88,195.83,
530359266.04,13.41,0,14.53,0.01,0,0,404.94,175.15,402.96,125.15,
530359256.02,31.8,0.01,31.77,1.28,0,0,737.48,292.97,735.61,292.97,
530359245.95,11.76,0,10.95,0,0,0,298.19,164.16,298.64,164.16,
530359235.88,28.82,0,28.79,0,0,0,1374.96,515.99,1366.99,515.99,
530359225.81,41,0,41.46,0,0,0,1193.65,903.86,1172.22,903.86,
530359215.74,10.8,0,10.94,0,0,0,823.86,345.96,799.77,345.96,
530359205.67,40.12,0,40.31,0,0,0,2859.66,847.69,2864.85,847.72,
530359195.60,70.43,0,68.37,0.01,0,0,2345.61,1496.92,2339.83,1496.93,
530359185.53,15.27,0,15.65,0,0,0,2050.75,563.23,1957.49,563.23,
530359175.47,15.57,0,15.62,0,0,0,2052.16,728.98,2052.5,728.98,
530359165.44,17.71,0,16.13,0.01,0,0,2332.11,797.5,2315.45,797.5,
530359155.42,16.13,0,17.29,0,0,0,2312.14,796.46,2322.77,796.46,
530359145.37,207.45,10.1,199.24,162,0,0,1400.56,1021.96,1411.18,1021.96,
530359135.29,24.88,0.01,23.72,0.09,0,0,2855.42,632.12,2851.32,632.12,
530359125.22,22.42,0.01,23.13,0.21,0,0,1518.69,1101.87,1499.99,360.73,
530359115.16,23.93,0.09,23.42,0.16,0,0,1440.13,536,1478.03,505.26,
530359105.09,21.81,0,21.98,0.01,0,0,921.6,846.31,920.58,446.31,
530359095.03,16.16,0.02,15.66,0.08,0,0,476.41,304.17,478,154.17,
530359085.01,10.83,0,10.74,0.07,0,0,414.4,141.21,412.85,141.21,
530359074.98,24.6,0,23.13,0.04,0,0,680.67,341.99,680.49,341.99,
530359064.96,16.8,0.04,16.61,0.12,0,0,493.32,197.17,487.08,197.17,
530359054.93,68.08,0.11,68.26,2.91,0,0,1866.67,1131.23,1871.24,1131.23,
530359044.82,12.63,0,11.79,0.01,0,0,563.51,313.62,618.77,313.62,
530359034.72,22.66,0,23.31,0.01,0,0,2295.85,423.93,2293.22,423.93,
530359024.65,75.85,0,75.07,0,0,0,2145.95,1651.95,2149.91,1651.95,
530359014.58,24.99,0,24.77,0,0,0,2486.4,760.84,2441.36,760.84,
530359004.47,15.97,0,15.14,0,0,0,1515.01,811.21,1451.79,811.21,
530358994.34,17.05,0,15.96,0,0,0,2324.69,797.48,2323.24,797.48,
530358984.23,21.47,0.01,21.62,0.03,0,0,2320.08,796.98,2308.63,796.98,
530358974.02,189.6,10.27,182.42,165.53,0,0,1676.05,611.85,1661.89,611.85,
530358963.95,44.65,0.01,43.68,0.12,0,0,2569.21,1043.23,2567.95,1043.23,
530358953.87,16.72,0,16.35,0.01,0,0,2229.96,402.73,2252.16,402.73,
530358943.81,26.09,0.02,24.76,0.29,0,0,1780.46,1347.84,1843.26,547.84,
530358933.70,25.2,0,24.55,0.01,0,0,1023.3,877.56,1031.01,477.56,
530358923.58,11.99,0.01,11.75,0.08,0,0,491.53,331.52,488.73,181.52,
530358913.47,11.15,0,11.3,0.01,0,0,332.51,109.38,329.72,109.38,
530358903.36,21.33,0,21.47,0,0,0,742.98,320.51,740.23,320.51,
530358893.25,11.64,0,11,0.01,0,0,297.09,155.66,296.93,155.66,
530358883.14,40.01,0.01,39.61,0.23,0,0,1595.42,759.38,1592.91,759.38,
530358873.03,34.63,0.14,35.28,1.18,0,0,972.15,662.74,993.93,662.74,
530358862.96,27.62,0.08,25.66,1.26,0,0,1211.71,341.15,1235.77,341.15,
530358852.93,62.95,0.05,63.53,1.52,0,0,2650.2,1085.7,2650.4,1085.7,
530358842.86,56.92,0,57.39,0,0,0,2468.99,1333.05,2460.7,1333.06,
530358832.75,14.59,0,14.07,0,0,0,1730.9,600.12,1627.49,600.12,
530358822.64,21.89,0.01,21.08,0.04,0,0,2163,711.33,2159.46,711.33,
530358812.52,16.56,0,16.59,0.01,0,0,2345.47,797.22,2334.72,797.22,
530358802.40,18.09,0,17.13,0.02,0,0,2332.18,791.56,2334.78,791.56,
530358792.31,226.42,10.28,222.28,163.98,0,0,1505.03,1185.94,1506.75,1185.94,
530358782.23,11.49,0,11.65,0.07,0,0,3043.22,397.17,3043.63,397.17,
530358772.16,34.72,0.12,31.5,0.95,0,0,1374.58,1287.83,1393.95,487.83,
530358762.09,18.28,0,19,0,0,0,1308.2,730.89,1351,357.65,
530358751.98,21.19,0,20.39,0.01,0,0,773.09,532.08,772.63,432.08,
530358741.91,15.14,0,15.62,0,0,0,506.83,222.02,501.23,172.02,
530358731.81,12.65,0,11.49,0.01,0,0,508.69,150,506.23,150,
530358721.69,21.77,0.02,21.62,0.4,0,0,495.14,300.29,493.48,300.29,
530358711.59,18.39,0.01,17.92,0.13,0,0,906.51,276.84,903.15,276.84,
530358701.47,50.84,0,51.32,0,0,0,1565.23,1120.07,1569,1120.07,
530358691.37,9.8,0,8.45,0.02,0,0,476.77,321.8,431.98,321.8,
530358681.26,34.05,0.01,34.48,0.2,0,0,2895.55,482.96,2894.7,482.96,
530358671.19,73,0.01,73.77,0.09,0,0,2023.56,1759.4,2025.91,1759.39,
530358661.12,17.58,0,16.82,0.07,0,0,2322.87,605.52,2384.43,605.52,
530358651.05,24.92,0.06,24.72,2.37,0,0,1666.52,786.84,1696.54,786.84,
530358640.98,16.56,0,16.46,0,0,0,2336.11,797.91,2341.23,797.91,
530358630.92,17.71,0.01,17.51,0.13,0,0,2328.06,797.5,2323.73,797.5,
530358620.74,226.22,11.26,224.55,165,0,0,1585.1,742.07,1579.08,742.07,
530358610.62,40.24,0.02,39.81,0.27,0,0,2627.64,910.78,2629.23,910.78,
530358600.55,18.98,0,18.77,0.01,0,0,1984.26,420.91,2013.36,420.91,
530358590.47,29.44,0.07,28.26,0.92,0,0,1533.66,1290.59,1608.06,490.59,
530358580.36,24.65,0.01,24.4,0.06,0,0,994.21,868.77,999.72,468.77,
530358570.29,14.35,0.01,14.46,0.11,0,0,464.38,319.41,461.94,169.41,
530358560.22,29.37,0.15,30.96,3.57,0,0,345.47,114.06,341.86,114.06,
530358550.15,27.89,0.02,26.18,0.43,0,0,770.22,351.32,767.89,351.32,
530358540.09,8.91,0,9.39,0,0,0,260.31,161.91,261.96,161.91,
530358530.02,54.67,0,54.24,0.04,0,0,1891.08,1039.06,1898.67,1039.06,
530358519.95,45.32,0.19,43.54,4.47,0,0,770.21,388.33,732.79,388.33,
530358509.88,13.76,0,13.42,0.02,0,0,1694.53,335.24,1689.77,335.24,
530358499.77,65.64,0,65.33,0.01,0,0,2406.59,1385.1,2405.97,1385.13,
530358489.64,45.17,0,47,0.17,0,0,2467.68,1076.27,2452,1076.27,
530358479.57,14.39,0,14.08,0.03,0,0,1469.8,690.52,1412.13,690.52,
530358469.54,19.3,0,17.9,0.03,0,0,2317.43,779.2,2315.47,779.2,
530358459.52,27.51,0.01,28.89,1.38,0,0,2329.11,784.79,2324.49,784.79,
530358449.49,19.53,0,18.36,0.02,0,0,2217.56,831.47,2225.25,831.47,
530358439.45,219.28,10.21,211.85,163.56,0,0,1894.24,989.97,1893.75,989.97,
530358429.43,17.7,0.05,19.07,0.63,0,0,2729.63,396.74,2718.63,396.74,
530358419.40,28.52,0.06,27.47,0.33,0,0,1666.71,1342.83,1655.29,542.83,
530358409.38,22.47,0,21.12,0.03,0,0,1205.29,814.83,1163.6,414.83,
530358399.30,16.76,0.01,15.64,0.14,0,0,604.26,410.67,605.3,310.67,
530358389.23,13.15,0,12.96,0.02,0,0,425.19,182.18,422.5,132.18,
530358379.17,17.47,0.01,16.25,0.21,0,0,658.62,175,656.29,175,
530358369.11,24.7,0.13,24.1,0.95,0,0,361,275,360.37,275,
530358359.04,24.05,0.01,23.79,0.15,0,0,1147.43,330.08,1146.44,330.08,
530358349.02,46.94,0,45.64,0.02,0,0,1376.12,1083.87,1359.55,1083.87,
530358338.99,10.8,0.01,10.58,0.04,0,0,442.88,347.22,413.66,347.22,
530358328.92,39.34,0,39.17,0.01,0,0,3168.95,518.07,3170.39,518.07,
530358318.85,68.95,0,68.76,0.01,0,0,2055.69,1742.46,2046.29,1742.46,
530358308.79,17.33,0.01,16.89,0.14,0,0,2208.62,577.73,2278.36,577.73,
530358298.72,33.64,0.05,33.76,0.61,0,0,1769.35,773.11,1779.33,773.1,
530358288.65,22.19,0.03,20.04,0.04,0,0,2321.33,797.5,2312.06,797.5,
530358278.57,23.63,0.03,24.14,0.08,0,0,2324.85,797.5,2310.74,797.5,
530358268.43,194.89,10.03,186.77,160.61,0,0,1592.52,824.92,1593.03,824.92,
530358258.36,43.71,0.01,43.27,1.38,0,0,2695.79,834.12,2694.33,834.12,
530358248.28,20.16,0,20.32,0,0,0,1829.62,607.64,1851.97,415.01,
530358238.21,19.82,0,20.41,0,0,0,1484.95,1056.09,1442.48,480.14,
530358228.14,23.28,0,23.39,0,0,0,963.93,856.2,959.39,456.2,
530358218.04,14.17,0,12.65,0,0,0,450.04,310.23,448.06,160.23,
530358207.93,9.58,0,9.82,0,0,0,364.36,122.95,361.25,122.95,
530358197.82,24.55,0,24.8,0.01,0,0,758.75,353.43,757.08,353.43,
530358187.72,9.77,0,7.98,0,0,0,240.48,176.42,244.09,176.42,
530358177.61,57.04,0,56.7,0,0,0,2040.91,1113.82,2041.2,1113.82,
530358167.50,11.69,0,11.3,0,0,0,633.06,325.05,680.64,325.05,
530358157.39,19.79,0,19.82,0.01,0,0,2055.53,397.91,2059.9,397.91,
530358147.27,71.59,0,70.84,0,0,0,2244.94,1554.69,2240.68,1554.69,
530358137.11,32.51,0,33.23,0.01,0,0,2481.87,868.8,2452.85,868.8,
530358127.09,17.41,0,17.19,0.01,0,0,1495.83,780.66,1402.45,780.66,
530358117.03,27.93,0.08,25.99,0.06,0,0,2332.8,793.75,2327.24,793.75,
530358106.92,18.31,0,18.1,0.01,0,0,2324.81,790.62,2321.6,790.62,
530358096.72,154.56,8.3,152.48,133.1,0,0,1848.23,634.38,1854.22,634.38,
530358086.61,63.75,1.22,61.64,18.96,0,0,2396.41,1054.98,2394.93,1054.98,
530358076.50,15.89,0,15.05,0,0,0,2369.83,398.02,2384.2,398.02,
530358066.40,23.67,0.02,23.74,0.16,0,0,1789.28,1359.23,1849.5,559.23,
530358056.37,32.13,0.04,33.47,1.57,0,0,1061.57,873.97,1050.82,473.97,
530358046.31,11.68,0.01,10.33,0.1,0,0,454.13,290.75,455.65,190.75,
530358036.28,21.3,0.05,19.3,0.2,0,0,404.77,175.15,403.13,125.15,
530358026.21,22.18,0,20.82,0.06,0,0,738.26,299.75,736.73,299.75,
530358016.18,11.78,0,11.72,0.03,0,0,299.24,161.33,299.15,161.33,
530358006.16,44.01,1.98,42.48,10.9,0,0,1383.26,548.32,1388.22,548.32,
530357996.05,41.82,0.07,41.64,0.05,0,0,1145.14,875.34,1178.19,875.34,
530357985.95,12.13,0,11.59,0.01,0,0,863.05,345.61,890.68,345.61,
530357975.83,41.99,0,42.19,0,0,0,2813.93,892.59,2816.7,892.59,
530357965.72,65.66,0,64.81,0,0,0,2365.4,1462.16,2367.4,1462.16,
530357955.59,16.03,0,14.58,0,0,0,1882.68,571.78,1962.4,571.78,
530357945.49,16,0,15.24,0,0,0,2110.22,714.16,2108.9,714.16,
530357935.37,17.51,0,17.17,0,0,0,2340.08,793.54,2332.56,793.54,
530357925.23,20.54,0,19.77,0.02,0,0,2338.72,796.06,2338.55,796.06,
530357915.17,209.02,10.18,206.56,162.64,0,0,1434.17,1118.46,1435.12,1118.46,
530357905.05,17.38,0,17.31,0,0,0,2936.67,513.49,2943.78,513.49,
530357894.94,22.8,0,22.05,0,0,0,1399.39,1239.55,1370.68,439.55,
530357884.82,20.01,0.01,20.75,0.23,0,0,1478.93,450.49,1552.25,434.33,
530357874.72,27.23,0.15,25.74,0.85,0,0,734.76,744.68,735.28,406.47,
530357864.65,15.45,0,15.92,0.05,0,0,552.78,315.89,546.52,165.89,
530357854.59,19.97,0.04,20.83,1.66,0,0,445.04,152.34,442.24,152.34,
530357844.47,21.86,0.01,21.07,0.04,0,0,570.39,317.33,567.91,317.33,
530357834.37,14.53,0,14.06,0,0,0,747.32,238.56,740.77,238.56,
530357824.29,60.24,0.03,59.61,0.11,0,0,1707.52,1138.33,1703.17,1138.33,
530357814.19,11.1,0,11,0.02,0,0,463.67,302.59,514.99,302.59,
530357804.12,29.61,0,28.18,0,0,0,2622.8,457.32,2619.13,457.32,
530357794.03,90.62,0.11,86.38,0.18,0,0,2028.03,1760.01,2027.12,1760,
530357783.91,19.75,0,19.57,0.01,0,0,2469.41,630.62,2429.56,630.62,
530357773.80,15.96,0,14.91,0,0,0,1621.81,796.14,1598.27,796.14,
530357763.69,16.71,0,16.52,0,0,0,2333.68,799.41,2331.7,799.41,
530357753.55,18.68,0,18.95,0.04,0,0,2315.71,797.5,2328.45,797.5,
530357743.41,189.76,10.25,184.3,164.86,0,0,1626.76,710.38,1623.92,710.38,
530357733.30,40.97,0,40.62,0,0,0,2607.58,947.47,2617.04,947.47,
530357723.19,21.19,0.03,21.01,0.56,0,0,2042.56,410.91,2062.26,410.91,
530357713.10,22.58,0.01,21.59,0.04,0,0,1707.89,1312.94,1640.64,512.94,
530357703.07,26.56,0.06,25.85,0.15,0,0,1024.66,874.32,1009.83,474.32,
530357693.01,13.06,0,13.33,0,0,0,472.8,325.46,471.01,175.46,
530357682.95,9.45,0,8.33,0.01,0,0,328.48,108.98,327.47,108.98,
530357672.89,23.94,0.01,23.74,0.15,0,0,764.85,349.51,760.67,349.51,
530357662.82,10.72,0.01,10.96,0.14,0,0,281.98,152.83,280.84,152.83,
530357652.80,55.61,0.06,55.18,2.5,0,0,1769.86,923.17,1770.07,923.17,
530357642.77,20.48,0,19.82,0.04,0,0,877.84,513.92,837.94,513.92,
530357632.75,18.21,0.09,17.41,0.75,0,0,1474.81,337.5,1458.71,337.5,
530357622.73,94.93,1.12,95.88,2.73,0,0,2522.52,1226.23,2527.44,1226.23,
530357612.70,52.84,0,52.92,0,0,0,2463.25,1221.88,2472.57,1221.88,
530357602.64,14.82,0,14.6,0.01,0,0,1538.81,639.62,1615.57,639.63,
530357592.58,16.16,0,15.69,0,0,0,2200.1,710.64,2196.38,710.64,
530357582.51,16.17,0,16.6,0,0,0,2330.51,794.43,2339.98,794.43,
530357572.44,20.98,0,19.05,0.03,0,0,2333.98,794.43,2342,794.43,
530357562.33,217.44,10.17,212.11,162.98,0,0,1647.8,1145.83,1649.41,1145.83,
530357552.25,16.69,0.16,15.51,2.02,0,0,2895.86,395.25,2884.7,395.25,
530357542.19,26.45,0.04,25.7,0.28,0,0,1508.81,1313.76,1486.25,513.76,
530357532.16,32.89,0.15,30.48,1.74,0,0,1295.39,779.42,1221.88,379.42,
530357522.13,62.93,0.45,62.04,6.04,0,0,763.22,504.03,760.02,404.03,
530357512.06,23.5,0.04,23.62,1.06,0,0,443.29,187.65,439.64,137.65,
530357501.99,14,0,12.84,0.01,0,0,553.15,156.25,552.64,156.25,
530357491.92,21.87,0.02,22.58,0.34,0,0,454.23,291.8,454.01,291.8,
530357481.90,20.58,0,20.29,0.12,0,0,962.03,289.45,959.97,289.45,
530357471.83,50.96,0,50.59,0.01,0,0,1516.94,1112.85,1531.56,1112.85,
530357461.76,9.77,0,8.89,0.04,0,0,436.41,322.17,456.33,322.17,
530357451.69,44.21,0.02,44.9,1.59,0,0,2936.43,489.16,2942.84,489.16,
530357441.58,71.62,0,71.88,0,0,0,2024.73,1760.21,2022.05,1760.22,
530357431.46,17.38,0,18.2,0.05,0,0,2373.21,597.22,2277.61,597.22,
530357421.35,15.3,0,14.11,0,0,0,1713.45,783.2,1703.03,783.2,
530357411.24,33.49,0.05,30.97,0.21,0,0,2328.63,798.65,2324.43,798.65,
530357401.14,19.35,0,17.71,0.02,0,0,2326.19,799.25,2340.5,799.25,
530357391.10,190.09,10.17,187.23,162.49,0,0,1639.65,774.62,1638.6,774.62,
